symbol,timestamp_utc,open,high,low,close,volume,source,timeframe
SPY,2007-06-25T00:00:00+00:00,115.904,116.718,114.965,115.608,300789897,stooq,1d
SPY,2007-06-26T00:00:00+00:00,115.896,116.068,114.392,114.402,257206937,stooq,1d
SPY,2007-06-27T00:00:00+00:00,114.267,116.155,114.222,116.01,276897576,stooq,1d
SPY,2007-06-28T00:00:00+00:00,115.992,116.844,115.484,115.992,204402563,stooq,1d
SPY,2007-06-29T00:00:00+00:00,116.441,117.006,115.083,116.039,258834974,stooq,1d
SPY,2007-07-02T00:00:00+00:00,116.413,117.205,116.326,117.104,133962248,stooq,1d
SPY,2007-07-03T00:00:00+00:00,117.419,117.638,117.273,117.522,70052545,stooq,1d
SPY,2007-07-05T00:00:00+00:00,117.58,117.695,116.986,117.419,115714737,stooq,1d
SPY,2007-07-06T00:00:00+00:00,117.56,118.184,117.214,118.021,105125822,stooq,1d
SPY,2007-07-09T00:00:00+00:00,118.174,118.337,117.744,118.041,93770884,stooq,1d
SPY,2007-07-10T00:00:00+00:00,117.482,117.734,116.326,116.461,233769317,stooq,1d
SPY,2007-07-11T00:00:00+00:00,116.306,117.312,116.107,117.273,227607055,stooq,1d
SPY,2007-07-12T00:00:00+00:00,117.55,119.388,117.522,119.131,173526473,stooq,1d
SPY,2007-07-13T00:00:00+00:00,119.255,119.954,119.131,119.466,144897415,stooq,1d
SPY,2007-07-16T00:00:00+00:00,119.571,120.002,119.264,119.446,127514582,stooq,1d
SPY,2007-07-17T00:00:00+00:00,119.534,120.365,119.341,119.388,163570411,stooq,1d
SPY,2007-07-18T00:00:00+00:00,119.015,119.426,118.278,119.179,308330768,stooq,1d
SPY,2007-07-19T00:00:00+00:00,119.743,120.002,119.388,119.647,188259190,stooq,1d
SPY,2007-07-20T00:00:00+00:00,119.505,119.782,117.482,118.442,318200293,stooq,1d
SPY,2007-07-23T00:00:00+00:00,118.967,119.38,118.278,118.805,157067317,stooq,1d
SPY,2007-07-24T00:00:00+00:00,118.144,119.054,116.316,116.758,332938219,stooq,1d
SPY,2007-07-25T00:00:00+00:00,117.293,117.57,115.914,116.976,343746562,stooq,1d
SPY,2007-07-26T00:00:00+00:00,115.877,116.346,112.938,114.184,606050283,stooq,1d
SPY,2007-07-27T00:00:00+00:00,114.325,114.864,111.923,111.961,548237580,stooq,1d
SPY,2007-07-30T00:00:00+00:00,112.584,114.049,112.096,113.743,366821218,stooq,1d
SPY,2007-07-31T00:00:00+00:00,114.432,115.311,111.914,112.412,410835984,stooq,1d
SPY,2007-08-01T00:00:00+00:00,112.02,113.437,111.072,112.976,606150669,stooq,1d
SPY,2007-08-02T00:00:00+00:00,113.236,114.01,112.076,113.877,382038605,stooq,1d
SPY,2007-08-03T00:00:00+00:00,113.655,113.858,110.489,110.948,465818828,stooq,1d
SPY,2007-08-06T00:00:00+00:00,111.245,113.292,109.972,112.805,421208682,stooq,1d
SPY,2007-08-07T00:00:00+00:00,112.594,114.948,112.067,114.02,363808996,stooq,1d
SPY,2007-08-08T00:00:00+00:00,114.509,116.172,113.714,115.608,356339674,stooq,1d
SPY,2007-08-09T00:00:00+00:00,113.762,114.91,112.096,112.152,464242937,stooq,1d
SPY,2007-08-10T00:00:00+00:00,111.386,113.024,110.411,111.644,532724124,stooq,1d
SPY,2007-08-13T00:00:00+00:00,113.024,113.348,111.894,112.067,235875298,stooq,1d
SPY,2007-08-14T00:00:00+00:00,112.403,112.689,110.132,110.344,342346777,stooq,1d
SPY,2007-08-15T00:00:00+00:00,110.132,111.454,108.498,108.833,419723679,stooq,1d
SPY,2007-08-16T00:00:00+00:00,107.867,110.297,105.702,109.626,708638675,stooq,1d
SPY,2007-08-17T00:00:00+00:00,112.239,114.452,109.062,111.644,503172403,stooq,1d
SPY,2007-08-20T00:00:00+00:00,112.01,112.221,110.564,111.588,242787350,stooq,1d
SPY,2007-08-21T00:00:00+00:00,111.561,112.613,111.197,111.838,203574911,stooq,1d
SPY,2007-08-22T00:00:00+00:00,112.641,113.262,112.126,113.14,224429711,stooq,1d
SPY,2007-08-23T00:00:00+00:00,113.714,113.914,112.335,113.043,264296178,stooq,1d
SPY,2007-08-24T00:00:00+00:00,113.005,114.432,112.851,114.432,167070686,stooq,1d
SPY,2007-08-27T00:00:00+00:00,114.077,114.432,113.207,113.378,146491609,stooq,1d
SPY,2007-08-28T00:00:00+00:00,112.766,112.835,110.699,110.871,284872353,stooq,1d
SPY,2007-08-29T00:00:00+00:00,111.367,113.217,111.08,113.052,269142226,stooq,1d
SPY,2007-08-30T00:00:00+00:00,112.211,113.579,112.116,112.766,248615781,stooq,1d
SPY,2007-08-31T00:00:00+00:00,113.914,114.583,113.292,113.867,240398714,stooq,1d
SPY,2007-09-04T00:00:00+00:00,113.762,115.723,113.752,115.024,155613258,stooq,1d
SPY,2007-09-05T00:00:00+00:00,114.316,114.462,113.427,114.039,215493096,stooq,1d
SPY,2007-09-06T00:00:00+00:00,114.144,114.661,113.523,114.267,165744137,stooq,1d
SPY,2007-09-07T00:00:00+00:00,113.005,113.348,112.076,112.698,305165445,stooq,1d
SPY,2007-09-10T00:00:00+00:00,113.043,113.207,111.339,112.479,249338444,stooq,1d
SPY,2007-09-11T00:00:00+00:00,112.825,113.952,112.746,113.79,210075584,stooq,1d
SPY,2007-09-12T00:00:00+00:00,113.665,114.536,113.407,114.086,193887246,stooq,1d
SPY,2007-09-13T00:00:00+00:00,114.603,115.301,114.316,114.891,199702916,stooq,1d
SPY,2007-09-14T00:00:00+00:00,114.144,115.024,113.99,114.882,158009722,stooq,1d
SPY,2007-09-17T00:00:00+00:00,114.422,114.873,113.895,114.249,142404370,stooq,1d
SPY,2007-09-18T00:00:00+00:00,114.824,117.638,114.267,117.628,341860746,stooq,1d
SPY,2007-09-19T00:00:00+00:00,118.366,119.131,117.799,118.337,251159572,stooq,1d
SPY,2007-09-20T00:00:00+00:00,118.318,118.384,117.372,117.482,227060953,stooq,1d
SPY,2007-09-21T00:00:00+00:00,117.799,118.144,117.065,117.254,183351827,stooq,1d
SPY,2007-09-24T00:00:00+00:00,117.6,117.886,116.817,117.046,180742381,stooq,1d
SPY,2007-09-25T00:00:00+00:00,116.355,117.016,116.078,116.836,184431689,stooq,1d
SPY,2007-09-26T00:00:00+00:00,117.465,117.848,116.836,117.428,175737770,stooq,1d
SPY,2007-09-27T00:00:00+00:00,117.963,118.124,117.428,118.115,133127477,stooq,1d
SPY,2007-09-28T00:00:00+00:00,117.905,118.193,117.264,117.704,172864600,stooq,1d
SPY,2007-10-01T00:00:00+00:00,117.724,119.388,117.638,119.054,192034221,stooq,1d
SPY,2007-10-02T00:00:00+00:00,119.284,119.313,118.673,118.892,146432662,stooq,1d
SPY,2007-10-03T00:00:00+00:00,118.673,119.151,118.05,118.644,154309207,stooq,1d
SPY,2007-10-04T00:00:00+00:00,118.912,119.034,118.498,118.834,99624477,stooq,1d
SPY,2007-10-05T00:00:00+00:00,119.608,120.434,119.293,120.26,174436022,stooq,1d
SPY,2007-10-08T00:00:00+00:00,119.906,119.974,119.408,119.6,92387020,stooq,1d
SPY,2007-10-09T00:00:00+00:00,120.049,120.748,119.608,120.73,121904449,stooq,1d
SPY,2007-10-10T00:00:00+00:00,120.375,120.702,119.915,120.528,131828525,stooq,1d
SPY,2007-10-11T00:00:00+00:00,121.082,121.533,119.236,119.964,302678846,stooq,1d
SPY,2007-10-12T00:00:00+00:00,119.954,120.623,119.802,120.604,161425879,stooq,1d
SPY,2007-10-15T00:00:00+00:00,120.565,120.633,118.775,119.591,208870131,stooq,1d
SPY,2007-10-16T00:00:00+00:00,119.151,120.73,118.413,118.644,215835165,stooq,1d
SPY,2007-10-17T00:00:00+00:00,119.562,119.656,117.628,119.034,280850024,stooq,1d
SPY,2007-10-18T00:00:00+00:00,118.403,118.977,118.115,118.575,192416866,stooq,1d
SPY,2007-10-19T00:00:00+00:00,118.115,120.73,115.474,115.484,385164182,stooq,1d
SPY,2007-10-22T00:00:00+00:00,114.854,116.316,114.7,116.127,339566998,stooq,1d
SPY,2007-10-23T00:00:00+00:00,116.862,117.234,115.914,117.084,233409651,stooq,1d
SPY,2007-10-24T00:00:00+00:00,116.689,117.065,114.174,116.872,423430798,stooq,1d
SPY,2007-10-25T00:00:00+00:00,117.006,117.482,115.637,117.148,307662927,stooq,1d
SPY,2007-10-26T00:00:00+00:00,118.097,118.528,117.185,118.528,228751630,stooq,1d
SPY,2007-10-29T00:00:00+00:00,118.765,119.17,118.47,118.932,138477355,stooq,1d
SPY,2007-10-30T00:00:00+00:00,118.403,118.614,117.925,118.097,172358381,stooq,1d
SPY,2007-10-31T00:00:00+00:00,118.814,119.802,117.905,119.313,286380708,stooq,1d
SPY,2007-11-01T00:00:00+00:00,118.269,118.366,116.172,116.556,431656656,stooq,1d
SPY,2007-11-02T00:00:00+00:00,116.908,117.283,115.122,116.679,429307422,stooq,1d
SPY,2007-11-05T00:00:00+00:00,115.455,116.641,114.174,115.782,294016784,stooq,1d
SPY,2007-11-06T00:00:00+00:00,116.404,117.372,115.656,117.332,230448495,stooq,1d
SPY,2007-11-07T00:00:00+00:00,116.048,117.372,113.828,114.105,397438043,stooq,1d
SPY,2007-11-08T00:00:00+00:00,114.164,115.197,111.932,113.56,485405449,stooq,1d
SPY,2007-11-09T00:00:00+00:00,112.403,113.828,111.81,111.991,359987522,stooq,1d
SPY,2007-11-12T00:00:00+00:00,112.048,113.12,110.871,110.871,315068131,stooq,1d
SPY,2007-11-13T00:00:00+00:00,112.152,114.422,112.057,114.23,247708755,stooq,1d
SPY,2007-11-14T00:00:00+00:00,115.132,115.263,113.246,113.933,298829025,stooq,1d
SPY,2007-11-15T00:00:00+00:00,113.082,113.79,111.504,112.278,341020321,stooq,1d
SPY,2007-11-16T00:00:00+00:00,112.881,113.005,111.544,112.479,400200559,stooq,1d
SPY,2007-11-19T00:00:00+00:00,112.096,112.152,110.479,110.91,347027567,stooq,1d
SPY,2007-11-20T00:00:00+00:00,111.119,112.269,109.636,111.588,537583335,stooq,1d
SPY,2007-11-21T00:00:00+00:00,110.391,111.033,109.291,109.301,335946915,stooq,1d
SPY,2007-11-23T00:00:00+00:00,110.391,111.339,110.113,111.187,100692435,stooq,1d
SPY,2007-11-26T00:00:00+00:00,111.425,111.801,108.526,108.756,277668503,stooq,1d
SPY,2007-11-27T00:00:00+00:00,109.331,110.517,108.756,110.012,380926339,stooq,1d
SPY,2007-11-28T00:00:00+00:00,111.226,113.781,111.197,113.532,335817556,stooq,1d
SPY,2007-11-29T00:00:00+00:00,113.13,113.972,112.727,113.579,258458266,stooq,1d
SPY,2007-11-30T00:00:00+00:00,114.985,115.627,113.704,114.7,288912698,stooq,1d
SPY,2007-12-03T00:00:00+00:00,114.306,114.546,113.665,113.942,189789669,stooq,1d
SPY,2007-12-04T00:00:00+00:00,113.15,113.828,112.881,112.92,176962616,stooq,1d
SPY,2007-12-05T00:00:00+00:00,114.124,115.112,114.058,114.824,221802887,stooq,1d
SPY,2007-12-06T00:00:00+00:00,114.671,116.689,114.623,116.471,200303791,stooq,1d
SPY,2007-12-07T00:00:00+00:00,116.844,116.88,116.136,116.451,193094197,stooq,1d
SPY,2007-12-10T00:00:00+00:00,116.738,117.465,116.404,117.342,160606406,stooq,1d
SPY,2007-12-11T00:00:00+00:00,117.39,117.943,114.058,114.105,324475898,stooq,1d
SPY,2007-12-12T00:00:00+00:00,116.576,117.094,113.589,115.243,417911269,stooq,1d
SPY,2007-12-13T00:00:00+00:00,114.422,115.263,113.675,115.004,307964358,stooq,1d
SPY,2007-12-14T00:00:00+00:00,114.124,115.034,113.513,113.57,206279250,stooq,1d
SPY,2007-12-17T00:00:00+00:00,113.12,113.33,111.782,111.932,229760136,stooq,1d
SPY,2007-12-18T00:00:00+00:00,112.727,113.005,111.08,112.546,318284233,stooq,1d
SPY,2007-12-19T00:00:00+00:00,112.594,113.348,111.848,112.546,257818063,stooq,1d
SPY,2007-12-20T00:00:00+00:00,113.302,113.32,112.02,113.262,278421793,stooq,1d
SPY,2007-12-21T00:00:00+00:00,113.743,114.518,113.503,114.267,189348802,stooq,1d
SPY,2007-12-24T00:00:00+00:00,114.824,115.321,114.564,115.141,59104237,stooq,1d
SPY,2007-12-26T00:00:00+00:00,114.69,115.494,114.583,115.38,86992261,stooq,1d
SPY,2007-12-27T00:00:00+00:00,114.965,114.975,113.694,113.933,159397536,stooq,1d
SPY,2007-12-28T00:00:00+00:00,114.603,114.661,113.348,113.675,150864450,stooq,1d
SPY,2007-12-31T00:00:00+00:00,113.513,113.887,112.689,112.805,140143893,stooq,1d
SPY,2008-01-02T00:00:00+00:00,113.052,113.417,111.004,111.838,265618542,stooq,1d
SPY,2008-01-03T00:00:00+00:00,111.829,112.23,111.149,111.782,162186193,stooq,1d
SPY,2008-01-04T00:00:00+00:00,110.612,110.69,108.727,109.005,301125787,stooq,1d
SPY,2008-01-07T00:00:00+00:00,109.396,109.743,108.105,108.917,304573578,stooq,1d
SPY,2008-01-08T00:00:00+00:00,109.608,110.278,106.813,107.157,423006568,stooq,1d
SPY,2008-01-09T00:00:00+00:00,107.301,108.631,106.239,108.314,391309012,stooq,1d
SPY,2008-01-10T00:00:00+00:00,107.788,110.192,107.521,108.986,435104837,stooq,1d
SPY,2008-01-11T00:00:00+00:00,108.621,109.474,107.225,108.155,346160055,stooq,1d
SPY,2008-01-14T00:00:00+00:00,108.889,109.436,108.344,108.976,220812187,stooq,1d
SPY,2008-01-15T00:00:00+00:00,107.867,109.13,106.421,106.612,311657540,stooq,1d
SPY,2008-01-16T00:00:00+00:00,105.98,107.33,105.139,105.693,491167715,stooq,1d
SPY,2008-01-17T00:00:00+00:00,106.343,106.401,102.563,102.909,516375588,stooq,1d
SPY,2008-01-18T00:00:00+00:00,103.97,104.172,101.147,101.901,451773203,stooq,1d
SPY,2008-01-22T00:00:00+00:00,98.1902,102.199,97.1557,100.842,565006030,stooq,1d
SPY,2008-01-23T00:00:00+00:00,98.0734,103.531,97.8626,103.251,663494403,stooq,1d
SPY,2008-01-24T00:00:00+00:00,103.769,104.524,102.831,104.163,336922231,stooq,1d
SPY,2008-01-25T00:00:00+00:00,105.33,105.51,102.324,102.64,349435689,stooq,1d
SPY,2008-01-28T00:00:00+00:00,102.793,104.582,101.901,104.344,282466658,stooq,1d
SPY,2008-01-29T00:00:00+00:00,104.995,105.281,104.085,104.851,219001770,stooq,1d
SPY,2008-01-30T00:00:00+00:00,104.631,106.871,103.864,104.114,434117272,stooq,1d
SPY,2008-01-31T00:00:00+00:00,102.899,106.871,102.744,105.98,445447262,stooq,1d
SPY,2008-02-01T00:00:00+00:00,106.45,107.721,106.094,107.693,268091715,stooq,1d
SPY,2008-02-04T00:00:00+00:00,107.407,107.472,106.202,106.353,161617198,stooq,1d
SPY,2008-02-05T00:00:00+00:00,104.87,105.119,103.1,103.482,371830555,stooq,1d
SPY,2008-02-06T00:00:00+00:00,103.846,104.354,102.18,102.65,325054636,stooq,1d
SPY,2008-02-07T00:00:00+00:00,101.701,103.998,101.642,103.319,385645935,stooq,1d
SPY,2008-02-08T00:00:00+00:00,102.679,103.557,101.939,102.669,287273837,stooq,1d
SPY,2008-02-11T00:00:00+00:00,102.688,103.567,101.882,103.167,244415112,stooq,1d
SPY,2008-02-12T00:00:00+00:00,104.114,105.158,103.367,104.163,332651740,stooq,1d
SPY,2008-02-13T00:00:00+00:00,104.917,105.77,104.266,105.214,235849859,stooq,1d
SPY,2008-02-14T00:00:00+00:00,105.664,105.702,103.998,104.294,278931615,stooq,1d
SPY,2008-02-15T00:00:00+00:00,103.817,104.995,102.871,104.266,199743507,stooq,1d
SPY,2008-02-19T00:00:00+00:00,105.454,105.626,103.874,104.582,188181886,stooq,1d
SPY,2008-02-20T00:00:00+00:00,103.377,106.162,103.176,104.851,286063159,stooq,1d
SPY,2008-02-21T00:00:00+00:00,105.426,105.702,103.435,103.998,260584011,stooq,1d
SPY,2008-02-22T00:00:00+00:00,104.144,104.813,102.515,104.64,266338480,stooq,1d
SPY,2008-02-25T00:00:00+00:00,104.592,106.211,103.989,105.952,246399136,stooq,1d
SPY,2008-02-26T00:00:00+00:00,105.5,107.176,105.32,106.764,275320062,stooq,1d
SPY,2008-02-27T00:00:00+00:00,106.123,107.35,105.999,106.64,218259094,stooq,1d
SPY,2008-02-28T00:00:00+00:00,105.874,106.468,105.367,105.607,221415446,stooq,1d
SPY,2008-02-29T00:00:00+00:00,104.64,105.702,102.458,103.234,327546052,stooq,1d
SPY,2008-03-03T00:00:00+00:00,102.715,103.224,102.059,102.955,253536311,stooq,1d
SPY,2008-03-04T00:00:00+00:00,102.049,102.899,101.051,102.611,366167388,stooq,1d
SPY,2008-03-05T00:00:00+00:00,102.909,103.979,102.123,103.243,350832165,stooq,1d
SPY,2008-03-06T00:00:00+00:00,102.611,102.764,100.716,101.119,321320819,stooq,1d
SPY,2008-03-07T00:00:00+00:00,100.006,101.651,99.1938,100.074,423094403,stooq,1d
SPY,2008-03-10T00:00:00+00:00,100.162,100.257,98.4769,98.7633,305471068,stooq,1d
SPY,2008-03-11T00:00:00+00:00,100.842,102.428,98.5429,102.324,443107868,stooq,1d
SPY,2008-03-12T00:00:00+00:00,102.438,103.186,101.204,101.349,297017492,stooq,1d
SPY,2008-03-13T00:00:00+00:00,99.9973,102.353,99.2136,101.579,456076215,stooq,1d
SPY,2008-03-14T00:00:00+00:00,102.458,102.478,98.6001,99.9973,628207620,stooq,1d
SPY,2008-03-17T00:00:00+00:00,97.652,99.7291,97.2129,98.9647,525326836,stooq,1d
SPY,2008-03-18T00:00:00+00:00,100.774,103.12,100.294,103.061,433439877,stooq,1d
SPY,2008-03-19T00:00:00+00:00,103.492,103.904,100.342,100.546,448416439,stooq,1d
SPY,2008-03-20T00:00:00+00:00,100.351,102.554,99.7291,101.919,317962000,stooq,1d
SPY,2008-03-24T00:00:00+00:00,102.831,104.783,102.774,103.96,271029563,stooq,1d
SPY,2008-03-25T00:00:00+00:00,104.066,104.602,103.186,104.056,250080326,stooq,1d
SPY,2008-03-26T00:00:00+00:00,103.769,104.219,102.697,102.744,255247970,stooq,1d
SPY,2008-03-27T00:00:00+00:00,103.54,103.751,102.132,102.458,291822759,stooq,1d
SPY,2008-03-28T00:00:00+00:00,102.611,102.871,101.119,101.463,234490095,stooq,1d
SPY,2008-03-31T00:00:00+00:00,101.29,102.438,101.137,101.829,216050930,stooq,1d
SPY,2008-04-01T00:00:00+00:00,103.129,105.578,102.964,105.416,329920686,stooq,1d
SPY,2008-04-02T00:00:00+00:00,105.741,106.22,104.899,105.464,273363120,stooq,1d
SPY,2008-04-03T00:00:00+00:00,104.87,106.028,104.718,105.722,227965589,stooq,1d
SPY,2008-04-04T00:00:00+00:00,105.789,106.468,105.014,105.626,265019160,stooq,1d
SPY,2008-04-07T00:00:00+00:00,106.392,106.9,105.49,105.674,200094847,stooq,1d
SPY,2008-04-08T00:00:00+00:00,105.07,105.818,104.87,105.56,193038758,stooq,1d
SPY,2008-04-09T00:00:00+00:00,105.416,105.54,104.094,104.803,253532375,stooq,1d
SPY,2008-04-10T00:00:00+00:00,104.478,105.436,104.104,104.927,250107117,stooq,1d
SPY,2008-04-11T00:00:00+00:00,103.761,104.899,102.631,102.89,288997424,stooq,1d
SPY,2008-04-14T00:00:00+00:00,102.734,102.983,102.277,102.563,208053752,stooq,1d
SPY,2008-04-15T00:00:00+00:00,103.012,103.12,102.113,102.774,223434930,stooq,1d
SPY,2008-04-16T00:00:00+00:00,103.807,105.645,103.712,105.587,245312779,stooq,1d
SPY,2008-04-17T00:00:00+00:00,104.927,105.884,104.678,105.732,232920317,stooq,1d
SPY,2008-04-18T00:00:00+00:00,107.166,107.675,106.68,106.842,283239205,stooq,1d
SPY,2008-04-21T00:00:00+00:00,106.65,107.205,105.607,106.881,153702055,stooq,1d
SPY,2008-04-22T00:00:00+00:00,106.622,106.773,105.426,106.45,210184714,stooq,1d
SPY,2008-04-23T00:00:00+00:00,106.544,107.052,105.789,106.258,250549339,stooq,1d
SPY,2008-04-24T00:00:00+00:00,106.534,107.828,105.722,106.725,297302980,stooq,1d
SPY,2008-04-25T00:00:00+00:00,107.551,107.951,106.421,107.711,247281894,stooq,1d
SPY,2008-04-28T00:00:00+00:00,107.941,108.22,107.531,107.74,136890398,stooq,1d
SPY,2008-04-29T00:00:00+00:00,107.531,107.818,106.938,107.301,162679723,stooq,1d
SPY,2008-04-30T00:00:00+00:00,107.462,108.489,106.68,106.68,270103448,stooq,1d
SPY,2008-05-01T00:00:00+00:00,106.793,108.861,106.69,108.861,242734406,stooq,1d
SPY,2008-05-02T00:00:00+00:00,109.827,109.856,108.46,109.149,235354408,stooq,1d
SPY,2008-05-05T00:00:00+00:00,108.833,109.234,108.354,108.659,153602224,stooq,1d
SPY,2008-05-06T00:00:00+00:00,108.027,109.713,107.798,109.578,232443734,stooq,1d
SPY,2008-05-07T00:00:00+00:00,109.465,109.569,107.34,107.646,258271823,stooq,1d
SPY,2008-05-08T00:00:00+00:00,107.828,108.275,107.205,107.369,231123447,stooq,1d
SPY,2008-05-09T00:00:00+00:00,106.928,107.531,106.822,107.148,197772645,stooq,1d
SPY,2008-05-12T00:00:00+00:00,107.424,108.46,107.022,108.393,195597468,stooq,1d
SPY,2008-05-13T00:00:00+00:00,108.631,108.709,107.818,108.402,206265005,stooq,1d
SPY,2008-05-14T00:00:00+00:00,108.843,109.713,108.393,108.621,235775919,stooq,1d
SPY,2008-05-15T00:00:00+00:00,108.833,110.048,108.659,109.972,216355380,stooq,1d
SPY,2008-05-16T00:00:00+00:00,110.24,110.25,109.234,110.076,264712904,stooq,1d
SPY,2008-05-19T00:00:00+00:00,110.201,111.329,109.807,110.372,214770339,stooq,1d
SPY,2008-05-20T00:00:00+00:00,109.779,109.836,108.795,109.465,231422676,stooq,1d
SPY,2008-05-21T00:00:00+00:00,109.396,109.645,107.225,107.617,327558581,stooq,1d
SPY,2008-05-22T00:00:00+00:00,107.57,108.164,107.225,107.636,221401544,stooq,1d
SPY,2008-05-23T00:00:00+00:00,107.271,107.769,106.094,106.202,235160860,stooq,1d
SPY,2008-05-27T00:00:00+00:00,106.333,107.225,106.103,106.974,218164509,stooq,1d
SPY,2008-05-28T00:00:00+00:00,107.379,108.027,106.488,107.472,234968894,stooq,1d
SPY,2008-05-29T00:00:00+00:00,107.34,108.736,107.301,108.027,225428365,stooq,1d
SPY,2008-05-30T00:00:00+00:00,108.393,108.602,107.989,108.304,152113718,stooq,1d
SPY,2008-06-02T00:00:00+00:00,107.905,107.924,106.488,107.148,234686055,stooq,1d
SPY,2008-06-03T00:00:00+00:00,107.472,107.731,105.874,106.544,352606002,stooq,1d
SPY,2008-06-04T00:00:00+00:00,106.239,107.369,106.038,106.498,319783946,stooq,1d
SPY,2008-06-05T00:00:00+00:00,106.909,108.709,106.725,108.621,308301310,stooq,1d
SPY,2008-06-06T00:00:00+00:00,107.666,107.877,105.1,105.149,498063514,stooq,1d
SPY,2008-06-09T00:00:00+00:00,105.597,106.076,104.488,105.416,295854575,stooq,1d
SPY,2008-06-10T00:00:00+00:00,104.688,105.77,104.448,104.87,337292368,stooq,1d
SPY,2008-06-11T00:00:00+00:00,104.889,105.129,103.319,103.328,368178070,stooq,1d
SPY,2008-06-12T00:00:00+00:00,103.864,104.831,102.973,103.761,327645348,stooq,1d
SPY,2008-06-13T00:00:00+00:00,104.294,105.339,103.732,105.041,317192665,stooq,1d
SPY,2008-06-16T00:00:00+00:00,104.602,105.645,104.524,105.11,240858911,stooq,1d
SPY,2008-06-17T00:00:00+00:00,105.75,105.789,104.468,104.621,248520623,stooq,1d
SPY,2008-06-18T00:00:00+00:00,103.932,104.582,103.129,103.586,346022625,stooq,1d
SPY,2008-06-19T00:00:00+00:00,103.502,104.344,101.847,103.732,394419686,stooq,1d
SPY,2008-06-20T00:00:00+00:00,102.505,102.679,101.252,101.511,374932455,stooq,1d
SPY,2008-06-23T00:00:00+00:00,101.929,102.049,101.309,101.404,214007703,stooq,1d
SPY,2008-06-24T00:00:00+00:00,101.109,102.209,100.467,101.232,346450395,stooq,1d
SPY,2008-06-25T00:00:00+00:00,101.632,102.899,101.252,101.701,373089588,stooq,1d
SPY,2008-06-26T00:00:00+00:00,100.735,101.394,98.8195,98.9173,385948464,stooq,1d
SPY,2008-06-27T00:00:00+00:00,98.9547,99.4135,98.0278,98.4397,393269363,stooq,1d
SPY,2008-06-30T00:00:00+00:00,98.6886,99.4522,98.2568,98.7533,335546960,stooq,1d
SPY,2008-07-01T00:00:00+00:00,97.6065,99.0977,97.1083,99.0219,503695942,stooq,1d
SPY,2008-07-02T00:00:00+00:00,99.3553,99.652,97.1178,97.309,377456654,stooq,1d
SPY,2008-07-03T00:00:00+00:00,98.0921,98.0921,96.4572,97.4233,310235912,stooq,1d
SPY,2008-07-07T00:00:00+00:00,97.8165,98.2941,95.5954,96.4668,482705808,stooq,1d
SPY,2008-07-08T00:00:00+00:00,96.4572,98.3127,95.8349,98.2097,487628624,stooq,1d
SPY,2008-07-09T00:00:00+00:00,98.4098,98.5607,95.9878,96.3033,436515854,stooq,1d
SPY,2008-07-10T00:00:00+00:00,96.0165,97.0307,95.3468,96.6962,565719508,stooq,1d
SPY,2008-07-11T00:00:00+00:00,95.6434,97.079,94.5081,95.5475,623589340,stooq,1d
SPY,2008-07-14T00:00:00+00:00,96.6681,96.8206,94.4327,94.6977,418280999,stooq,1d
SPY,2008-07-15T00:00:00+00:00,93.976,95.2798,92.5987,93.3329,651297316,stooq,1d
SPY,2008-07-16T00:00:00+00:00,93.7129,96.122,93.4285,95.6339,481689225,stooq,1d
SPY,2008-07-17T00:00:00+00:00,96.5716,97.3854,95.7486,96.6296,486676191,stooq,1d
SPY,2008-07-18T00:00:00+00:00,97.2992,97.5198,96.5812,97.1468,346099675,stooq,1d
SPY,2008-07-21T00:00:00+00:00,97.5966,97.8264,96.6196,97.1938,288854461,stooq,1d
SPY,2008-07-22T00:00:00+00:00,96.5812,98.6198,96.3514,98.3901,384819793,stooq,1d
SPY,2008-07-23T00:00:00+00:00,98.6886,99.643,98.4484,98.8689,403994631,stooq,1d
SPY,2008-07-24T00:00:00+00:00,98.9943,99.0505,96.5908,96.8206,322257078,stooq,1d
SPY,2008-07-25T00:00:00+00:00,97.079,97.5773,96.6006,96.8014,284017379,stooq,1d
SPY,2008-07-28T00:00:00+00:00,96.8206,97.2031,95.2127,95.3848,265965055,stooq,1d
SPY,2008-07-29T00:00:00+00:00,95.6528,97.4808,95.3848,97.404,338939376,stooq,1d
SPY,2008-07-30T00:00:00+00:00,98.0921,99.2136,97.404,99.1561,459742330,stooq,1d
SPY,2008-07-31T00:00:00+00:00,98.3215,99.1839,97.6911,97.8527,359543142,stooq,1d
SPY,2008-08-01T00:00:00+00:00,98.1019,98.2382,96.7916,97.2896,322346621,stooq,1d
SPY,2008-08-04T00:00:00+00:00,97.1838,97.2798,96.2839,96.4572,243994523,stooq,1d
SPY,2008-08-05T00:00:00+00:00,97.1656,99.1749,96.4379,99.0119,326132210,stooq,1d
SPY,2008-08-06T00:00:00+00:00,98.783,99.768,98.3901,99.4622,271606379,stooq,1d
SPY,2008-08-07T00:00:00+00:00,98.735,99.5586,97.6238,98.008,319247491,stooq,1d
SPY,2008-08-08T00:00:00+00:00,97.652,100.257,97.4808,99.8268,338040018,stooq,1d
SPY,2008-08-11T00:00:00+00:00,99.8846,101.463,99.7012,100.842,323282708,stooq,1d
SPY,2008-08-12T00:00:00+00:00,100.526,100.833,99.3196,99.8068,276331213,stooq,1d
SPY,2008-08-13T00:00:00+00:00,99.3553,100.026,98.5233,99.1839,332409155,stooq,1d
